ID,name,location,date,source,x,y,notes,top,bottom,clay,silt,sand,particle_density,bulk_density,FC,PWP,FastDP,SlowDP,total_porosity,dispertion_ratio,electric_conductivity,hydraulic_conductivity,infiltration_velocity,pH,organic_matter,N,P,K,MWDV
2124,INIA-UDEC_602,Valle Pangal,NA,CHLSOC,-72.60571986,-45.35511452,NA,64,88,2.8,23.4,73.8,NA,0.77,0.316,0.174,NA,NA,NA,NA,NA,NA,NA,4.16,6.1202,NA,NA,NA,NA
2126,INIA-UDEC_606,Boca Leon Lago Elizalde,NA,CHLSOC,-72.27508941,-45.86483568,NA,0,18,7.8,33.5,58.7,NA,0.83,0.384,0.211,NA,NA,NA,NA,NA,NA,NA,5.49,14.70572,NA,NA,NA,NA
2126,INIA-UDEC_606,Boca Leon Lago Elizalde,NA,CHLSOC,-72.27508941,-45.86483568,NA,18,28,2.5,21.2,76.3,NA,1.07,0.231,0.127,NA,NA,NA,NA,NA,NA,NA,5.06,4.4824,NA,NA,NA,NA
2126,INIA-UDEC_606,Boca Leon Lago Elizalde,NA,CHLSOC,-72.27508941,-45.86483568,NA,28,49,3.7,22.5,73.8,NA,0.88,0.408,0.224,NA,NA,NA,NA,NA,NA,NA,5.22,5.49956,NA,NA,NA,NA
2126,INIA-UDEC_606,Boca Leon Lago Elizalde,NA,CHLSOC,-72.27508941,-45.86483568,NA,49,74,4.8,24.6,70.7,NA,0.75,0.368,0.202,NA,NA,NA,NA,NA,NA,NA,5.03,6.6374,NA,NA,NA,NA
2126,INIA-UDEC_606,Boca Leon Lago Elizalde,NA,CHLSOC,-72.27508941,-45.86483568,NA,74,94,3.7,19,77.3,NA,1.04,0.179,0.098,NA,NA,NA,NA,NA,NA,NA,4.78,0.862,NA,NA,NA,NA
2126,INIA-UDEC_606,Boca Leon Lago Elizalde,NA,CHLSOC,-72.27508941,-45.86483568,NA,107,130,2.9,30.4,66.7,NA,0.8,0.33,0.181,NA,NA,NA,NA,NA,NA,NA,5.33,6.67188,NA,NA,NA,NA
2127,INIA-UDEC_611,Bajada hacia �ireguao desde Coyhaique Alto,NA,CHLSOC,-71.52774381,-45.37193228,NA,0,10,22.2,30.8,47,NA,0.88,0.342,0.188,NA,NA,NA,NA,NA,NA,NA,5.16,11.08532,NA,NA,NA,NA
2127,INIA-UDEC_611,Bajada hacia �ireguao desde Coyhaique Alto,NA,CHLSOC,-71.52774381,-45.37193228,NA,10,26,23.2,36,40.9,NA,0.99,0.285,0.157,NA,NA,NA,NA,NA,NA,NA,5.65,5.603,NA,NA,NA,NA
2127,INIA-UDEC_611,Bajada hacia �ireguao desde Coyhaique Alto,NA,CHLSOC,-71.52774381,-45.37193228,NA,26,56,18.9,27.3,53.9,NA,1.06,0.25,0.138,NA,NA,NA,NA,NA,NA,NA,5.16,3.29284,NA,NA,NA,NA
2127,INIA-UDEC_611,Bajada hacia �ireguao desde Coyhaique Alto,NA,CHLSOC,-71.52774381,-45.37193228,NA,59,92,15.8,28.3,55.9,NA,1.06,0.238,0.11,NA,NA,NA,NA,NA,NA,NA,4.95,1.87916,NA,NA,NA,NA
2127,INIA-UDEC_611,Bajada hacia �ireguao desde Coyhaique Alto,NA,CHLSOC,-71.52774381,-45.37193228,NA,92,116,25.6,37,37.5,NA,1.16,0.266,0.146,NA,NA,NA,NA,NA,NA,NA,5.47,2.586,NA,NA,NA,NA
2128,INIA-UDEC_616,Subida el Gato a El Toqui,NA,CHLSOC,-71.87770767,-45.13722744,NA,0,16,4.6,23.9,71.5,NA,0.9,0.362,0.199,NA,NA,NA,NA,NA,NA,NA,5.83,12.37832,NA,NA,NA,NA
2128,INIA-UDEC_616,Subida el Gato a El Toqui,NA,CHLSOC,-71.87770767,-45.13722744,NA,16,29,5.7,44.2,50.1,NA,0.82,0.336,0.185,NA,NA,NA,NA,NA,NA,NA,5.46,14.89536,NA,NA,NA,NA
2128,INIA-UDEC_616,Subida el Gato a El Toqui,NA,CHLSOC,-71.87770767,-45.13722744,NA,29,59,4.6,26,69.4,NA,1,0.38,0.209,NA,NA,NA,NA,NA,NA,NA,5.53,4.27552,NA,NA,NA,NA
2128,INIA-UDEC_616,Subida el Gato a El Toqui,NA,CHLSOC,-71.87770767,-45.13722744,NA,59,80,5.8,23,71.2,NA,1.07,0.364,0.2,NA,NA,NA,NA,NA,NA,NA,5.04,2.94804,NA,NA,NA,NA
2129,INIA-UDEC_620,Sector El Moro camino a Tapera,NA,CHLSOC,-71.86727854,-44.68611968,NA,0,12,7,37.7,55.3,NA,0.71,0.447,0.246,NA,NA,NA,NA,NA,NA,NA,5.59,18.32612,NA,NA,NA,NA
2129,INIA-UDEC_620,Sector El Moro camino a Tapera,NA,CHLSOC,-71.86727854,-44.68611968,NA,12,39,2.6,27.1,70.2,NA,0.84,0.488,0.269,NA,NA,NA,NA,NA,NA,NA,5.33,9.03376,NA,NA,NA,NA
2130,INIA-UDEC_622,Alto Rio Cisnes,NA,CHLSOC,-71.50750907,-44.58309702,NA,0,15,43.3,33.3,23.4,NA,1.13,0.312,0.172,NA,NA,NA,NA,NA,NA,NA,5.47,3.58592,NA,NA,NA,NA
2130,INIA-UDEC_622,Alto Rio Cisnes,NA,CHLSOC,-71.50750907,-44.58309702,NA,15,39,36.3,30.4,33.3,NA,1.11,0.346,0.19,NA,NA,NA,NA,NA,NA,NA,4.49,3.75832,NA,NA,NA,NA
2130,INIA-UDEC_622,Alto Rio Cisnes,NA,CHLSOC,-71.50750907,-44.58309702,NA,39,58,40.3,34.4,25.3,NA,1.08,0.312,0.171,NA,NA,NA,NA,NA,NA,NA,5.24,2.25844,NA,NA,NA,NA
2130,INIA-UDEC_622,Alto Rio Cisnes,NA,CHLSOC,-71.50750907,-44.58309702,NA,58,76,48.5,28.3,23.2,NA,1.13,0.314,0.173,NA,NA,NA,NA,NA,NA,NA,5.9,1.65504,NA,NA,NA,NA
2131,INIA-UDEC_625,Puerto Cisnes a 3km poblado,NA,CHLSOC,-72.61459953,-44.75686683,NA,0,10,7.8,37.6,54.6,NA,0.59,0.526,0.289,NA,NA,NA,NA,NA,NA,NA,4.39,34.11796,NA,NA,NA,NA
2131,INIA-UDEC_625,Puerto Cisnes a 3km poblado,NA,CHLSOC,-72.61459953,-44.75686683,NA,10,29,2.5,21.5,76,NA,0.8,0.245,0.135,NA,NA,NA,NA,NA,NA,NA,4.69,10.58536,NA,NA,NA,NA
2131,INIA-UDEC_625,Puerto Cisnes a 3km poblado,NA,CHLSOC,-72.61459953,-44.75686683,NA,29,49,1.5,24.7,73.8,NA,0.69,0.422,0.232,NA,NA,NA,NA,NA,NA,NA,4.31,14.89536,NA,NA,NA,NA
2131,INIA-UDEC_625,Puerto Cisnes a 3km poblado,NA,CHLSOC,-72.61459953,-44.75686683,NA,49,61,6,23.8,70.2,NA,0.79,0.384,0.211,NA,NA,NA,NA,NA,NA,NA,4.87,9.20616,NA,NA,NA,NA
2131,INIA-UDEC_625,Puerto Cisnes a 3km poblado,NA,CHLSOC,-72.61459953,-44.75686683,NA,61,92,5.9,30.4,63.7,NA,0.8,0.344,0.189,NA,NA,NA,NA,NA,NA,NA,5.17,11.7232,NA,NA,NA,NA
2131,INIA-UDEC_625,Puerto Cisnes a 3km poblado,NA,CHLSOC,-72.61459953,-44.75686683,NA,92,118,2.8,24.2,73.1,NA,0.89,0.24,0.132,NA,NA,NA,NA,NA,NA,NA,5.44,4.77548,NA,NA,NA,NA
2131,INIA-UDEC_625,Puerto Cisnes a 3km poblado,NA,CHLSOC,-72.61459953,-44.75686683,NA,118,128,3.8,24,72.2,NA,0.83,0.305,0.168,NA,NA,NA,NA,NA,NA,NA,5.35,8.22348,NA,NA,NA,NA
2133,INIA-UDEC_702,Sur de La Junta cerca rio Cesares,NA,CHLSOC,-72.43321968,-44.0476353,NA,0,3,12.6,49.9,37.5,NA,0.43,0.357,0.207,NA,NA,NA,NA,NA,NA,NA,4.2,33.41112,NA,NA,NA,NA
2133,INIA-UDEC_702,Sur de La Junta cerca rio Cesares,NA,CHLSOC,-72.43321968,-44.0476353,NA,3,4,11,40.9,48.1,NA,0.71,0.308,0.165,NA,NA,NA,NA,NA,NA,NA,4.23,27.85984,NA,NA,NA,NA
2133,INIA-UDEC_702,Sur de La Junta cerca rio Cesares,NA,CHLSOC,-72.43321968,-44.0476353,NA,4,7,15.5,52.5,31.9,NA,0.79,0.349,0.204,NA,NA,NA,NA,NA,NA,NA,4.49,14.8264,NA,NA,NA,NA
2133,INIA-UDEC_702,Sur de La Junta cerca rio Cesares,NA,CHLSOC,-72.43321968,-44.0476353,NA,7,18,11.5,27,61.5,NA,0.9,0.26,0.18,NA,NA,NA,NA,NA,NA,NA,4.78,6.896,NA,NA,NA,NA
2133,INIA-UDEC_702,Sur de La Junta cerca rio Cesares,NA,CHLSOC,-72.43321968,-44.0476353,NA,18,26,8.4,16.3,75.3,NA,0.95,0.254,0.113,NA,NA,NA,NA,NA,NA,NA,5.05,1.86192,NA,NA,NA,NA
2133,INIA-UDEC_702,Sur de La Junta cerca rio Cesares,NA,CHLSOC,-72.43321968,-44.0476353,NA,26,62,8.7,23.4,67.9,NA,0.9,0.233,0.102,NA,NA,NA,NA,NA,NA,NA,5.24,3.22388,NA,NA,NA,NA
2134,INIA-UDEC_704,Puerto Raul Marin Balmaceda,NA,CHLSOC,-72.9556333,-43.76477928,NA,5,24,4.2,0,95.8,NA,1.46,0.047,0.028,NA,NA,NA,NA,NA,NA,NA,4.86,0.0862,NA,NA,NA,NA
2134,INIA-UDEC_704,Puerto Raul Marin Balmaceda,NA,CHLSOC,-72.9556333,-43.76477928,NA,24,63,4.2,2,93.8,NA,1.55,0.063,0.034,NA,NA,NA,NA,NA,NA,NA,5.01,0.03448,NA,NA,NA,NA
2134,INIA-UDEC_704,Puerto Raul Marin Balmaceda,NA,CHLSOC,-72.9556333,-43.76477928,NA,63,110,4.2,0,95.8,NA,1.61,0.048,0.029,NA,NA,NA,NA,NA,NA,NA,5.09,0.01724,NA,NA,NA,NA
2135,INIA-UDEC_707,Sector norte de La Junta,NA,CHLSOC,-72.36576661,-43.84824399,NA,0,11,14.8,20.9,64.3,NA,0.98,0.268,0.185,NA,NA,NA,NA,NA,NA,NA,5.54,11.050840000000001,NA,NA,NA,NA
2135,INIA-UDEC_707,Sector norte de La Junta,NA,CHLSOC,-72.36576661,-43.84824399,NA,11,22,8.5,22.7,68.9,NA,1.22,0.221,0.102,NA,NA,NA,NA,NA,NA,NA,5.08,3.56868,NA,NA,NA,NA
2135,INIA-UDEC_707,Sector norte de La Junta,NA,CHLSOC,-72.36576661,-43.84824399,NA,22,47,11.6,38.6,49.8,NA,0.69,0.328,0.198,NA,NA,NA,NA,NA,NA,NA,4.89,7.4132,NA,NA,NA,NA
2135,INIA-UDEC_707,Sector norte de La Junta,NA,CHLSOC,-72.36576661,-43.84824399,NA,47,67,7.4,32,60.5,NA,0.85,0.269,0.128,NA,NA,NA,NA,NA,NA,NA,5.01,3.06872,NA,NA,NA,NA
2135,INIA-UDEC_707,Sector norte de La Junta,NA,CHLSOC,-72.36576661,-43.84824399,NA,67,80,6.4,37.3,56.3,NA,1.04,0.225,0.101,NA,NA,NA,NA,NA,NA,NA,5.13,2.44808,NA,NA,NA,NA
2135,INIA-UDEC_707,Sector norte de La Junta,NA,CHLSOC,-72.36576661,-43.84824399,NA,80,103,7.4,45.4,47.2,NA,0.87,0.289,0.167,NA,NA,NA,NA,NA,NA,NA,5.19,2.94804,NA,NA,NA,NA
2135,INIA-UDEC_707,Sector norte de La Junta,NA,CHLSOC,-72.36576661,-43.84824399,NA,103,130,7.7,58.6,33.7,NA,0.81,0.437,0.27,NA,NA,NA,NA,NA,NA,NA,5.24,3.41352,NA,NA,NA,NA
2136,INIA-UDEC_709,Desague rio Rosselot,NA,CHLSOC,-72.31638957,-43.98892261,NA,0,7,8,22.3,69.6,NA,0.57,0.225,0.084,NA,NA,NA,NA,NA,NA,NA,4.34,19.01572,NA,NA,NA,NA
2136,INIA-UDEC_709,Desague rio Rosselot,NA,CHLSOC,-72.31638957,-43.98892261,NA,7,32,11.1,32.8,56.1,NA,0.46,0.193,0.088,NA,NA,NA,NA,NA,NA,NA,4.83,12.17144,NA,NA,NA,NA
2136,INIA-UDEC_709,Desague rio Rosselot,NA,CHLSOC,-72.31638957,-43.98892261,NA,32,49,11.7,22.9,65.4,NA,0.51,0.247,0.121,NA,NA,NA,NA,NA,NA,NA,5.46,5.6892,NA,NA,NA,NA
2136,INIA-UDEC_709,Desague rio Rosselot,NA,CHLSOC,-72.31638957,-43.98892261,NA,49,71,7,26.1,66.8,NA,0.5,0.247,0.093,NA,NA,NA,NA,NA,NA,NA,5.55,7.91316,NA,NA,NA,NA
2136,INIA-UDEC_709,Desague rio Rosselot,NA,CHLSOC,-72.31638957,-43.98892261,NA,71,92,4.3,20.4,75.4,NA,0.44,0.217,0.135,NA,NA,NA,NA,NA,NA,NA,5.72,0.46548,NA,NA,NA,NA
2136,INIA-UDEC_709,Desague rio Rosselot,NA,CHLSOC,-72.31638957,-43.98892261,NA,92,111,4.3,18.3,77.4,NA,0.5,0.168,0.062,NA,NA,NA,NA,NA,NA,NA,5.73,0.36204,NA,NA,NA,NA
2136,INIA-UDEC_709,Desague rio Rosselot,NA,CHLSOC,-72.31638957,-43.98892261,NA,111,117,6.6,40.4,53,NA,0.46,0.286,0.086,NA,NA,NA,NA,NA,NA,NA,5.19,5.99952,NA,NA,NA,NA
13030,UChile-Mashalaba_1,Cauquenes,2020,UChile,-72.46850601,-36.0435651,NA,0,20,27.49,24.16,48.36,2.42,1.37,0.28,0.2,0.114,0.051,NA,29.4,NA,13.9,NA,NA,7.27,NA,NA,NA,NA
13030,UChile-Mashalaba_1,Cauquenes,2020,UChile,-72.46850601,-36.0435651,NA,20,40,41.79,21.1,37.11,2.65,1.55,0.28,0.22,0.106,0.024,NA,25.6,NA,0.1,NA,NA,4.944,NA,NA,NA,NA
13030,UChile-Mashalaba_1,Cauquenes,2020,UChile,-72.46850601,-36.0435651,NA,40,60,45.21,15.92,38.88,2.57,1.66,0.32,0.26,0.141,0.029,NA,28.7,NA,0.5,NA,NA,3.415,NA,NA,NA,NA
13031,UChile-Mashalaba_2,Cauquenes,2020,UChile,-72.46787512,-36.04385822,NA,0,20,11.73,22.25,66.01,2.45,1.36,0.17,0.11,0.226,0.054,NA,53.3,NA,85,NA,NA,4.078,NA,NA,NA,NA
13031,UChile-Mashalaba_2,Cauquenes,2020,UChile,-72.46787512,-36.04385822,NA,20,40,23.08,19.78,57.14,2.68,1.65,0.26,0.18,0.11,0.036,NA,56.5,NA,0.1,NA,NA,3.363,NA,NA,NA,NA
13031,UChile-Mashalaba_2,Cauquenes,2020,UChile,-72.46787512,-36.04385822,NA,40,60,22.99,17.65,59.35,2.48,1.68,0.24,0.19,0.094,0.024,NA,66.3,NA,4,NA,NA,2.902,NA,NA,NA,NA
13032,UChile-Mashalaba_3,Cauquenes,2020,UChile,-72.46842071,-36.04414916,NA,0,20,19.01,19.83,61.16,2.55,1.56,0.22,0.17,0.136,0.043,NA,45.5,NA,7.8,NA,NA,5.246,NA,NA,NA,NA
13032,UChile-Mashalaba_3,Cauquenes,2020,UChile,-72.46842071,-36.04414916,NA,20,40,23.26,19.93,56.81,2.59,1.7,0.21,0.14,0.136,0.02,NA,58.4,NA,3.1,NA,NA,2.545,NA,NA,NA,NA
13032,UChile-Mashalaba_3,Cauquenes,2020,UChile,-72.46842071,-36.04414916,NA,40,60,27.95,16.09,55.95,2.59,1.75,0.26,0.19,0.101,0.023,NA,48.6,NA,53.7,NA,NA,2.316,NA,NA,NA,NA
13033,UChile-Mashalaba_4,Cauquenes,2020,UChile,-72.46897397,-36.0438544,NA,0,20,21.01,23.07,55.91,2.52,1.45,0.19,0.13,0.186,0.049,NA,31.3,NA,20.5,NA,NA,7.288,NA,NA,NA,NA
13033,UChile-Mashalaba_4,Cauquenes,2020,UChile,-72.46897397,-36.0438544,NA,20,40,39.62,16.86,43.52,2.45,1.5,0.32,0.25,0.091,0.024,NA,21.4,NA,0,NA,NA,4.933,NA,NA,NA,NA
13033,UChile-Mashalaba_4,Cauquenes,2020,UChile,-72.46897397,-36.0438544,NA,40,60,41.69,14.33,43.98,2.57,1.52,0.32,0.25,0.12,0.036,NA,25.6,NA,0.3,NA,NA,5.562,NA,NA,NA,NA
13034,UChile-Mashalaba_5,Cauquenes,2020,UChile,-72.46947808,-36.04405432,NA,0,20,18.15,23.51,58.33,2.46,1.53,0.23,0.16,0.141,0.052,NA,52.5,NA,14.9,NA,NA,4.933,NA,NA,NA,NA
13034,UChile-Mashalaba_5,Cauquenes,2020,UChile,-72.46947808,-36.04405432,NA,20,40,33.27,16.85,49.88,2.65,1.7,0.25,0.18,0.067,0.015,NA,44.1,NA,9.9,NA,NA,2.117,NA,NA,NA,NA
13034,UChile-Mashalaba_5,Cauquenes,2020,UChile,-72.46947808,-36.04405432,NA,40,60,30.04,16.59,53.37,2.55,1.72,0.47,0.18,0.093,0.018,NA,62.7,NA,11.3,NA,NA,3.478,NA,NA,NA,NA
13035,UChile-Mashalaba_6,Cauquenes,2020,UChile,-72.47019798,-36.04375406,NA,0,20,18.1,21.39,60.52,2.5,1.45,0.21,0.12,0.183,0.045,NA,48.6,NA,13.8,NA,NA,4.468,NA,NA,NA,NA
13035,UChile-Mashalaba_6,Cauquenes,2020,UChile,-72.47019798,-36.04375406,NA,20,40,44.95,21.61,33.45,2.66,1.47,0.28,0.23,0.127,0.035,NA,18.9,NA,10.4,NA,NA,4.864,NA,NA,NA,NA
13035,UChile-Mashalaba_6,Cauquenes,2020,UChile,-72.47019798,-36.04375406,NA,40,60,43.23,19.65,37.12,2.56,1.59,0.29,0.22,0.079,0.028,NA,37.7,NA,0.1,NA,NA,5.196,NA,NA,NA,NA
13036,UChile-Mashalaba_7,Cauquenes,2020,UChile,-72.46985519,-36.04336827,NA,0,20,12.7,25.8,61.5,2.6,1.42,0.23,0.15,0.181,0.05,NA,53.8,NA,26.8,NA,NA,6.251,NA,NA,NA,NA
13036,UChile-Mashalaba_7,Cauquenes,2020,UChile,-72.46985519,-36.04336827,NA,20,40,31.63,19.23,49.14,2.49,1.6,0.27,0.22,0.072,0.021,NA,25.5,NA,45,NA,NA,4.697,NA,NA,NA,NA
13036,UChile-Mashalaba_7,Cauquenes,2020,UChile,-72.46985519,-36.04336827,NA,40,60,36.15,19.36,44.49,2.59,1.72,0.31,0.23,0.109,0.026,NA,27.7,NA,0.5,NA,NA,4.895,NA,NA,NA,NA
13037,UChile-Mashalaba_8,Cauquenes,2020,UChile,-72.46963526,-36.04295804,NA,0,20,10.13,29.56,60.31,2.53,1.2,0.2,0.12,0.206,0.052,NA,41.7,NA,18.8,NA,NA,5.543,NA,NA,NA,NA
13037,UChile-Mashalaba_8,Cauquenes,2020,UChile,-72.46963526,-36.04295804,NA,20,40,19.78,24.68,55.54,2.7,1.58,0.2,0.13,0.155,0.023,NA,44.7,NA,31.4,NA,NA,3.016,NA,NA,NA,NA
13037,UChile-Mashalaba_8,Cauquenes,2020,UChile,-72.46963526,-36.04295804,NA,40,60,37.69,14.82,47.49,2.52,1.58,0.23,0.16,0.138,0.02,NA,31.5,NA,118.6,NA,NA,3.489,NA,NA,NA,NA
13038,UChile-Mashalaba_9,Cauquenes,2020,UChile,-72.46899185,-36.04329596,NA,0,20,11.57,26.59,61.85,2.43,1.51,0.2,0.12,0.171,0.047,NA,50.8,NA,24.3,NA,NA,4.782,NA,NA,NA,NA
13038,UChile-Mashalaba_9,Cauquenes,2020,UChile,-72.46899185,-36.04329596,NA,20,40,29.35,21.91,48.73,2.59,1.58,0.25,0.19,0.086,0.03,NA,24.3,NA,42.8,NA,NA,3.584,NA,NA,NA,NA
13038,UChile-Mashalaba_9,Cauquenes,2020,UChile,-72.46899185,-36.04329596,NA,40,60,38.02,22.15,39.83,2.55,1.63,0.28,0.22,0.1,0.021,NA,23.3,NA,0.6,NA,NA,3.205,NA,NA,NA,NA
13039,UChile-Mashalaba_10,Cauquenes,2020,UChile,-72.46869747,-36.042785,NA,0,20,10.53,19.45,70.02,2.47,1.47,0.16,0.1,0.163,0.043,NA,35.7,NA,28.4,NA,NA,4.347,NA,NA,NA,NA
13039,UChile-Mashalaba_10,Cauquenes,2020,UChile,-72.46869747,-36.042785,NA,20,40,33.85,17.97,48.18,2.7,1.54,0.24,0.19,0.111,0.03,NA,20,NA,2.9,NA,NA,3.746,NA,NA,NA,NA
13039,UChile-Mashalaba_10,Cauquenes,2020,UChile,-72.46869747,-36.042785,NA,40,60,37.89,3.33,58.77,2.68,1.67,0.32,0.22,0.079,0.021,NA,36.2,NA,0.2,NA,NA,3.689,NA,NA,NA,NA
13040,UChile-Mashalaba_11,Cauquenes,2020,UChile,-72.46851313,-36.04230341,NA,0,20,14.63,9.35,76.03,2.47,1.3,0.17,0.11,0.183,0.037,NA,28.8,NA,118.9,NA,NA,6.227,NA,NA,NA,NA
13040,UChile-Mashalaba_11,Cauquenes,2020,UChile,-72.46851313,-36.04230341,NA,20,40,31.06,18.39,50.55,2.62,1.59,0.26,0.19,0.094,0.035,NA,21.2,NA,14.4,NA,NA,5.826,NA,NA,NA,NA
13040,UChile-Mashalaba_11,Cauquenes,2020,UChile,-72.46851313,-36.04230341,NA,40,60,36.18,15.08,48.74,2.49,1.61,0.28,0.21,0.076,0.022,NA,28.2,NA,0.6,NA,NA,2.878,NA,NA,NA,NA
13041,UChile-Mashalaba_12,Cauquenes,2020,UChile,-72.46816532,-36.04172824,NA,0,20,10.48,15.32,74.2,2.46,1.43,0.14,0.09,0.192,0.05,NA,27,NA,111.9,NA,NA,5.054,NA,NA,NA,NA
13041,UChile-Mashalaba_12,Cauquenes,2020,UChile,-72.46816532,-36.04172824,NA,20,40,38.05,15.05,46.89,2.54,1.58,0.27,0.21,0.104,0.025,NA,18.7,NA,0.4,NA,NA,3.244,NA,NA,NA,NA
13041,UChile-Mashalaba_12,Cauquenes,2020,UChile,-72.46816532,-36.04172824,NA,40,60,38.7,17.59,43.71,2.65,1.51,0.27,0.21,0.129,0.031,NA,20.9,NA,0.3,NA,NA,3.277,NA,NA,NA,NA
13042,UChile-Mashalaba_13,Cauquenes,2020,UChile,-72.46786159,-36.041163,NA,0,20,12.55,22.27,65.17,2.42,1.49,0.2,0.11,0.145,0.052,NA,53.8,NA,22.2,NA,NA,4.466,NA,NA,NA,NA
13042,UChile-Mashalaba_13,Cauquenes,2020,UChile,-72.46786159,-36.041163,NA,20,40,40.01,14.9,45.09,2.56,1.62,0.27,0.2,0.089,0.026,NA,30.1,NA,1.1,NA,NA,4.831,NA,NA,NA,NA
13042,UChile-Mashalaba_13,Cauquenes,2020,UChile,-72.46786159,-36.041163,NA,40,60,32.1,13.01,54.89,2.56,1.62,0.27,0.2,0.113,0.026,NA,28.8,NA,6,NA,NA,2.347,NA,NA,NA,NA
13043,UChile-Mashalaba_14,Cauquenes,2020,UChile,-72.46763983,-36.0404643,NA,0,20,11.83,22.43,65.74,2.51,1.39,0.17,0.06,0.203,0.048,NA,39.2,NA,113.5,NA,NA,4.227,NA,NA,NA,NA
13043,UChile-Mashalaba_14,Cauquenes,2020,UChile,-72.46763983,-36.0404643,NA,20,40,23.88,18.57,57.56,2.62,1.6,0.23,0.17,0.131,0.035,NA,21.2,NA,3.9,NA,NA,3.539,NA,NA,NA,NA
13043,UChile-Mashalaba_14,Cauquenes,2020,UChile,-72.46763983,-36.0404643,NA,40,60,36.4,19.54,44.06,2.51,1.61,0.27,0.2,0.08,0.03,NA,25.5,NA,0.6,NA,NA,4.51,NA,NA,NA,NA
13044,UChile-Mashalaba_15,Cauquenes,2020,UChile,-72.46735771,-36.03991755,NA,0,20,12.53,20.21,67.26,2.52,1.4,0.17,0.11,0.163,0.033,NA,41.8,NA,63.2,NA,NA,5.485,NA,NA,NA,NA
13044,UChile-Mashalaba_15,Cauquenes,2020,UChile,-72.46735771,-36.03991755,NA,20,40,25.98,15.34,58.68,2.59,1.61,0.27,0.21,0.115,0.034,NA,18.9,NA,0.2,NA,NA,5.547,NA,NA,NA,NA
13044,UChile-Mashalaba_15,Cauquenes,2020,UChile,-72.46735771,-36.03991755,NA,40,60,37.36,16.42,46.21,2.69,1.68,0.32,0.22,0.086,0.03,NA,23,NA,0.6,NA,NA,5.269,NA,NA,NA,NA
13045,UChile-Mashalaba_16,Cauquenes,2020,UChile,-72.46816669,-36.04307122,NA,0,20,18.8,18.8,62.39,2.52,1.52,0.24,0.16,0.137,0.051,NA,43.9,NA,21.6,NA,NA,5.414,NA,NA,NA,NA
13045,UChile-Mashalaba_16,Cauquenes,2020,UChile,-72.46816669,-36.04307122,NA,20,40,35.51,14.45,50.04,2.61,1.7,0.3,0.24,0.04,0.061,NA,29.5,NA,0.4,NA,NA,4.844,NA,NA,NA,NA
13045,UChile-Mashalaba_16,Cauquenes,2020,UChile,-72.46816669,-36.04307122,NA,40,60,33.82,11.69,54.49,2.6,1.65,0.29,0.23,0.091,0.042,NA,21.7,NA,2.7,NA,NA,4.935,NA,NA,NA,NA
13046,UChile-Mashalaba_17,Cauquenes,2020,UChile,-72.46792043,-36.04244411,NA,0,20,20.42,18.75,60.83,2.6,1.44,0.23,0.17,0.154,0.044,NA,32.4,NA,28.6,NA,NA,5.042,NA,NA,NA,NA
13046,UChile-Mashalaba_17,Cauquenes,2020,UChile,-72.46792043,-36.04244411,NA,20,40,33.24,18.46,48.3,2.61,1.65,0.26,0.19,0.107,0.032,NA,26.8,NA,0.1,NA,NA,4.649,NA,NA,NA,NA
13046,UChile-Mashalaba_17,Cauquenes,2020,UChile,-72.46792043,-36.04244411,NA,40,60,27.19,13.59,59.22,2.7,1.64,0.29,0.22,0.077,0.027,NA,25.5,NA,0.6,NA,NA,4.254,NA,NA,NA,NA
13047,UChile-Mashalaba_18,Cauquenes,2020,UChile,-72.46740165,-36.04200953,NA,0,20,14.62,20.31,65.07,2.51,1.36,0.2,0.13,0.226,0.068,NA,41.8,NA,17.1,NA,NA,5.654,NA,NA,NA,NA
13047,UChile-Mashalaba_18,Cauquenes,2020,UChile,-72.46740165,-36.04200953,NA,20,40,32.37,20.83,46.8,2.7,1.61,0.27,0.21,0.067,0.068,NA,26.7,NA,0.4,NA,NA,4.642,NA,NA,NA,NA
13047,UChile-Mashalaba_18,Cauquenes,2020,UChile,-72.46740165,-36.04200953,NA,40,60,41.4,14.35,44.25,2.6,1.56,0.28,0.22,0.085,0.031,NA,25.5,NA,0.5,NA,NA,4.793,NA,NA,NA,NA
13048,UChile-Mashalaba_19,Cauquenes,2020,UChile,-72.46724412,-36.04138429,NA,0,20,18.64,20.66,60.7,2.36,1.37,0.2,0.13,0.218,0.072,NA,29.9,NA,43,NA,NA,5.564,NA,NA,NA,NA
13048,UChile-Mashalaba_19,Cauquenes,2020,UChile,-72.46724412,-36.04138429,NA,20,40,36.15,16.81,47.04,2.44,1.55,0.32,0.19,0.072,0.027,NA,17.1,NA,0.5,NA,NA,5.263,NA,NA,NA,NA
13048,UChile-Mashalaba_19,Cauquenes,2020,UChile,-72.46724412,-36.04138429,NA,40,60,41.92,12.45,45.63,2.55,1.5,0.3,0.21,0.125,0.033,NA,24.2,NA,2.2,NA,NA,4.853,NA,NA,NA,NA
13049,UChile-Mashalaba_20,Cauquenes,2020,UChile,-72.46699787,-36.04075718,NA,0,20,12.52,20.19,67.29,2.45,1.37,0.15,0.09,0.208,0.046,NA,49,NA,90.5,NA,NA,5.338,NA,NA,NA,NA
